episode_index,source_prefix,source_episode_index,length,dataset_from_index,dataset_to_index,archive_key,archive_url
5617,target/atomic/PickPlaceSinkToCounter/20250813,75,585,1440537,1441122,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5618,target/atomic/PickPlaceSinkToCounter/20250813,76,393,1441122,1441515,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5619,target/atomic/PickPlaceSinkToCounter/20250813,77,374,1441515,1441889,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5620,target/atomic/PickPlaceSinkToCounter/20250813,78,510,1441889,1442399,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5621,target/atomic/PickPlaceSinkToCounter/20250813,79,317,1442399,1442716,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5622,target/atomic/PickPlaceSinkToCounter/20250813,80,422,1442716,1443138,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5623,target/atomic/PickPlaceSinkToCounter/20250813,81,327,1443138,1443465,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5624,target/atomic/PickPlaceSinkToCounter/20250813,82,440,1443465,1443905,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5625,target/atomic/PickPlaceSinkToCounter/20250813,83,378,1443905,1444283,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5626,target/atomic/PickPlaceSinkToCounter/20250813,84,416,1444283,1444699,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5627,target/atomic/PickPlaceSinkToCounter/20250813,85,404,1444699,1445103,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5628,target/atomic/PickPlaceSinkToCounter/20250813,86,470,1445103,1445573,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5629,target/atomic/PickPlaceSinkToCounter/20250813,87,306,1445573,1445879,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5630,target/atomic/PickPlaceSinkToCounter/20250813,88,443,1445879,1446322,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5631,target/atomic/PickPlaceSinkToCounter/20250813,89,551,1446322,1446873,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5632,target/atomic/PickPlaceSinkToCounter/20250813,90,426,1446873,1447299,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5633,target/atomic/PickPlaceSinkToCounter/20250813,91,302,1447299,1447601,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5634,target/atomic/PickPlaceSinkToCounter/20250813,92,345,1447601,1447946,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5635,target/atomic/PickPlaceSinkToCounter/20250813,93,305,1447946,1448251,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5636,target/atomic/PickPlaceSinkToCounter/20250813,94,494,1448251,1448745,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5637,target/atomic/PickPlaceSinkToCounter/20250813,95,324,1448745,1449069,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5638,target/atomic/PickPlaceSinkToCounter/20250813,96,281,1449069,1449350,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5639,target/atomic/PickPlaceSinkToCounter/20250813,97,511,1449350,1449861,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5640,target/atomic/PickPlaceSinkToCounter/20250813,98,392,1449861,1450253,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5641,target/atomic/PickPlaceSinkToCounter/20250813,99,373,1450253,1450626,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5642,target/atomic/PickPlaceSinkToCounter/20250813,100,402,1450626,1451028,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5643,target/atomic/PickPlaceSinkToCounter/20250813,101,410,1451028,1451438,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5644,target/atomic/PickPlaceSinkToCounter/20250813,102,339,1451438,1451777,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5645,target/atomic/PickPlaceSinkToCounter/20250813,103,544,1451777,1452321,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5646,target/atomic/PickPlaceSinkToCounter/20250813,104,396,1452321,1452717,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5647,target/atomic/PickPlaceSinkToCounter/20250813,105,403,1452717,1453120,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5648,target/atomic/PickPlaceSinkToCounter/20250813,106,410,1453120,1453530,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5649,target/atomic/PickPlaceSinkToCounter/20250813,107,527,1453530,1454057,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5650,target/atomic/PickPlaceSinkToCounter/20250813,108,498,1454057,1454555,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5651,target/atomic/PickPlaceSinkToCounter/20250813,109,374,1454555,1454929,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5652,target/atomic/PickPlaceSinkToCounter/20250813,110,410,1454929,1455339,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5653,target/atomic/PickPlaceSinkToCounter/20250813,111,390,1455339,1455729,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5654,target/atomic/PickPlaceSinkToCounter/20250813,112,370,1455729,1456099,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5655,target/atomic/PickPlaceSinkToCounter/20250813,113,215,1456099,1456314,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5656,target/atomic/PickPlaceSinkToCounter/20250813,114,339,1456314,1456653,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5657,target/atomic/PickPlaceSinkToCounter/20250813,115,451,1456653,1457104,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5658,target/atomic/PickPlaceSinkToCounter/20250813,116,398,1457104,1457502,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5659,target/atomic/PickPlaceSinkToCounter/20250813,117,341,1457502,1457843,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5660,target/atomic/PickPlaceSinkToCounter/20250813,118,316,1457843,1458159,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5661,target/atomic/PickPlaceSinkToCounter/20250813,119,347,1458159,1458506,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5662,target/atomic/PickPlaceSinkToCounter/20250813,120,275,1458506,1458781,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5663,target/atomic/PickPlaceSinkToCounter/20250813,121,330,1458781,1459111,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5664,target/atomic/PickPlaceSinkToCounter/20250813,122,412,1459111,1459523,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5665,target/atomic/PickPlaceSinkToCounter/20250813,123,441,1459523,1459964,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5666,target/atomic/PickPlaceSinkToCounter/20250813,124,402,1459964,1460366,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5667,target/atomic/PickPlaceSinkToCounter/20250813,125,309,1460366,1460675,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5668,target/atomic/PickPlaceSinkToCounter/20250813,126,386,1460675,1461061,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5669,target/atomic/PickPlaceSinkToCounter/20250813,127,385,1461061,1461446,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5670,target/atomic/PickPlaceSinkToCounter/20250813,128,370,1461446,1461816,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5671,target/atomic/PickPlaceSinkToCounter/20250813,129,469,1461816,1462285,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5672,target/atomic/PickPlaceSinkToCounter/20250813,130,423,1462285,1462708,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5673,target/atomic/PickPlaceSinkToCounter/20250813,131,379,1462708,1463087,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5674,target/atomic/PickPlaceSinkToCounter/20250813,132,414,1463087,1463501,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5675,target/atomic/PickPlaceSinkToCounter/20250813,133,375,1463501,1463876,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5676,target/atomic/PickPlaceSinkToCounter/20250813,134,424,1463876,1464300,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5677,target/atomic/PickPlaceSinkToCounter/20250813,135,417,1464300,1464717,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5678,target/atomic/PickPlaceSinkToCounter/20250813,136,326,1464717,1465043,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5679,target/atomic/PickPlaceSinkToCounter/20250813,137,291,1465043,1465334,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5680,target/atomic/PickPlaceSinkToCounter/20250813,138,335,1465334,1465669,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5681,target/atomic/PickPlaceSinkToCounter/20250813,139,571,1465669,1466240,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5682,target/atomic/PickPlaceSinkToCounter/20250813,140,356,1466240,1466596,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5683,target/atomic/PickPlaceSinkToCounter/20250813,141,322,1466596,1466918,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5684,target/atomic/PickPlaceSinkToCounter/20250813,142,372,1466918,1467290,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5685,target/atomic/PickPlaceSinkToCounter/20250813,143,439,1467290,1467729,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5686,target/atomic/PickPlaceSinkToCounter/20250813,144,364,1467729,1468093,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5687,target/atomic/PickPlaceSinkToCounter/20250813,145,462,1468093,1468555,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5688,target/atomic/PickPlaceSinkToCounter/20250813,146,330,1468555,1468885,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5689,target/atomic/PickPlaceSinkToCounter/20250813,147,409,1468885,1469294,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5690,target/atomic/PickPlaceSinkToCounter/20250813,148,498,1469294,1469792,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5691,target/atomic/PickPlaceSinkToCounter/20250813,149,430,1469792,1470222,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5692,target/atomic/PickPlaceSinkToCounter/20250813,150,371,1470222,1470593,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5693,target/atomic/PickPlaceSinkToCounter/20250813,151,328,1470593,1470921,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5694,target/atomic/PickPlaceSinkToCounter/20250813,152,431,1470921,1471352,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5695,target/atomic/PickPlaceSinkToCounter/20250813,153,483,1471352,1471835,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5696,target/atomic/PickPlaceSinkToCounter/20250813,154,521,1471835,1472356,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5697,target/atomic/PickPlaceSinkToCounter/20250813,155,463,1472356,1472819,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5698,target/atomic/PickPlaceSinkToCounter/20250813,156,368,1472819,1473187,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5699,target/atomic/PickPlaceSinkToCounter/20250813,157,453,1473187,1473640,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5700,target/atomic/PickPlaceSinkToCounter/20250813,158,353,1473640,1473993,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5701,target/atomic/PickPlaceSinkToCounter/20250813,159,352,1473993,1474345,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5702,target/atomic/PickPlaceSinkToCounter/20250813,160,302,1474345,1474647,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5703,target/atomic/PickPlaceSinkToCounter/20250813,161,457,1474647,1475104,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5704,target/atomic/PickPlaceSinkToCounter/20250813,162,380,1475104,1475484,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5705,target/atomic/PickPlaceSinkToCounter/20250813,163,322,1475484,1475806,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5706,target/atomic/PickPlaceSinkToCounter/20250813,164,334,1475806,1476140,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5707,target/atomic/PickPlaceSinkToCounter/20250813,165,307,1476140,1476447,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5708,target/atomic/PickPlaceSinkToCounter/20250813,166,525,1476447,1476972,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5709,target/atomic/PickPlaceSinkToCounter/20250813,167,419,1476972,1477391,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5710,target/atomic/PickPlaceSinkToCounter/20250813,168,484,1477391,1477875,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5711,target/atomic/PickPlaceSinkToCounter/20250813,169,458,1477875,1478333,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5712,target/atomic/PickPlaceSinkToCounter/20250813,170,448,1478333,1478781,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5713,target/atomic/PickPlaceSinkToCounter/20250813,171,398,1478781,1479179,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5714,target/atomic/PickPlaceSinkToCounter/20250813,172,312,1479179,1479491,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5715,target/atomic/PickPlaceSinkToCounter/20250813,173,417,1479491,1479908,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5716,target/atomic/PickPlaceSinkToCounter/20250813,174,431,1479908,1480339,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5717,target/atomic/PickPlaceSinkToCounter/20250813,175,415,1480339,1480754,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5718,target/atomic/PickPlaceSinkToCounter/20250813,176,587,1480754,1481341,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5719,target/atomic/PickPlaceSinkToCounter/20250813,177,352,1481341,1481693,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5720,target/atomic/PickPlaceSinkToCounter/20250813,178,410,1481693,1482103,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5721,target/atomic/PickPlaceSinkToCounter/20250813,179,349,1482103,1482452,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5722,target/atomic/PickPlaceSinkToCounter/20250813,180,391,1482452,1482843,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5723,target/atomic/PickPlaceSinkToCounter/20250813,181,321,1482843,1483164,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
5724,target/atomic/PickPlaceSinkToCounter/20250813,182,299,1483164,1483463,target/atomic/PickPlaceSinkToCounter/20250813/lerobot.tar,https://utexas.box.com/s/gtxm57dfse72c6zwbel05zhjritt1scq
